index,file,rule_id
265,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-enable-bucket-logging
266,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-enable-versioning
267,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-encryption-customer-key
268,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-ignore-public-acls
269,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-no-public-buckets
270,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-specify-public-access-block
271,../data/prompts_not_used/prompt_5_versuch_4/prompt_5_final_2.json,aws-ec2-enable-at-rest-encryption
272,../data/prompts_not_used/prompt_5_versuch_4/prompt_5_final_2.json,aws-ec2-enforce-http-token-imds
273,../data/prompts_not_used/prompt_5_versuch_3/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
274,../data/prompts_not_used/prompt_5_versuch_3/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
275,../data/prompts_not_used/prompt_5_versuch_2/prompt_5_try_4.json,aws-ec2-add-description-to-security-group-rule
276,../data/prompts_not_used/prompt_5_versuch_2/prompt_5_try_4.json,aws-ec2-enable-at-rest-encryption
277,../data/prompts_not_used/prompt_5_versuch_2/prompt_5_try_4.json,aws-ec2-enforce-http-token-imds
278,../data/prompts_not_used/prompt_5_versuch_2/prompt_5_try_4.json,aws-ec2-no-public-ingress-sgr
279,../data/prompts_not_used/prompt_5_versuch_5/prompt_5_final_3.json,aws-ec2-enable-at-rest-encryption
280,../data/prompts_not_used/prompt_5_versuch_5/prompt_5_final_3.json,aws-ec2-enforce-http-token-imds
